"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","02336000",2001-03-22,1540,"A"
"USGS","02336000",2001-03-23,1180,"A"
"USGS","02336000",2001-03-24,1050,"A"
"USGS","02336000",2001-03-25,1010,"A"
"USGS","02336000",2001-03-26,1070,"A"
"USGS","02336000",2001-03-27,1200,"A"
"USGS","02336000",2001-03-28,1090,"A"
"USGS","02336000",2001-03-29,1610,"A"
"USGS","02336000",2001-03-30,2460,"A"
"USGS","02336000",2001-03-31,1460,"A"
"USGS","02336000",2001-04-01,1080,"A"
"USGS","02336000",2001-04-02,1000,"A"
"USGS","02336000",2001-04-03,2060,"A"
"USGS","02336000",2001-04-04,2490,"A"
"USGS","02336000",2001-04-05,1750,"A"
"USGS","02336000",2001-04-06,1070,"A"
"USGS","02336000",2001-04-07,1080,"A"
"USGS","02336000",2001-04-08,1010,"A"
"USGS","02336000",2001-04-09,973,"A"
"USGS","02336000",2001-04-10,974,"A"
"USGS","02336000",2001-04-11,984,"A"
"USGS","02336000",2001-04-12,959,"A"
"USGS","02336000",2001-04-13,967,"A"
"USGS","02336000",2001-04-14,968,"A"
"USGS","02336000",2001-04-15,1290,"A"
"USGS","02336000",2001-04-16,1420,"A"
"USGS","02336000",2001-04-17,1010,"A"
"USGS","02336000",2001-04-18,964,"A"
"USGS","02336000",2001-04-19,953,"A"
"USGS","02336000",2001-04-20,961,"A"
"USGS","02336000",2001-04-21,915,"A"
"USGS","02336000",2001-04-22,908,"A"
"USGS","02336000",2001-04-23,910,"A"
"USGS","02336000",2001-04-24,907,"A"
"USGS","02336000",2001-04-25,916,"A"
"USGS","02336000",2001-04-26,1090,"A"
"USGS","02336000",2001-04-27,895,"A"
"USGS","02336000",2001-04-28,916,"A"
"USGS","02336000",2001-04-29,957,"A"
"USGS","02336000",2001-04-30,988,"A"
"USGS","02336000",2001-05-01,983,"A"
"USGS","02336000",2001-05-02,976,"A"
"USGS","02336000",2001-05-03,962,"A"
"USGS","02336000",2001-05-04,966,"A"
"USGS","02336000",2001-05-05,954,"A"
"USGS","02336000",2001-05-06,951,"A"
"USGS","02336000",2001-05-07,970,"A"
"USGS","02336000",2001-05-08,963,"A"
"USGS","02336000",2001-05-09,964,"A"
"USGS","02336000",2001-05-10,966,"A"
"USGS","02336000",2001-05-11,1030,"A"
"USGS","02336000",2001-05-12,1090,"A"
"USGS","02336000",2001-05-13,941,"A"
"USGS","02336000",2001-05-14,912,"A"
"USGS","02336000",2001-05-15,905,"A"
"USGS","02336000",2001-05-16,930,"A"
"USGS","02336000",2001-05-17,940,"A"
"USGS","02336000",2001-05-18,978,"A"
"USGS","02336000",2001-05-19,1510,"A"
"USGS","02336000",2001-05-20,1900,"A"
"USGS","02336000",2001-05-21,1030,"A"
"USGS","02336000",2001-05-22,968,"A"
"USGS","02336000",2001-05-23,939,"A"
"USGS","02336000",2001-05-24,935,"A"
"USGS","02336000",2001-05-25,1140,"A"
"USGS","02336000",2001-05-26,1030,"A"
"USGS","02336000",2001-05-27,951,"A"
"USGS","02336000",2001-05-28,1150,"A"
"USGS","02336000",2001-05-29,3570,"A"
"USGS","02336000",2001-05-30,1310,"A"
"USGS","02336000",2001-05-31,1040,"A"
"USGS","02336000",2001-06-01,3460,"A"
"USGS","02336000",2001-06-02,3850,"A"
"USGS","02336000",2001-06-03,1890,"A"
"USGS","02336000",2001-06-04,2160,"A"
"USGS","02336000",2001-06-05,1280,"A"
"USGS","02336000",2001-06-06,1710,"A"
"USGS","02336000",2001-06-07,1810,"A"
"USGS","02336000",2001-06-08,1180,"A"
"USGS","02336000",2001-06-09,1100,"A"
"USGS","02336000",2001-06-10,1040,"A"
"USGS","02336000",2001-06-11,1020,"A"
"USGS","02336000",2001-06-12,1030,"A"
"USGS","02336000",2001-06-13,1010,"A"
"USGS","02336000",2001-06-14,968,"A"
"USGS","02336000",2001-06-15,956,"A"
"USGS","02336000",2001-06-16,1030,"A"
"USGS","02336000",2001-06-17,949,"A"
"USGS","02336000",2001-06-18,931,"A"
"USGS","02336000",2001-06-19,922,"A"
"USGS","02336000",2001-06-20,931,"A"
"USGS","02336000",2001-06-21,939,"A"
"USGS","02336000",2001-06-22,1200,"A"
"USGS","02336000",2001-06-23,1550,"A"
"USGS","02336000",2001-06-24,1060,"A"
"USGS","02336000",2001-06-25,1030,"A"
"USGS","02336000",2001-06-26,1050,"A"
"USGS","02336000",2001-06-27,1070,"A"
"USGS","02336000",2001-06-28,1080,"A"
"USGS","02336000",2001-06-29,1480,"A"
"USGS","02336000",2001-06-30,1370,"A"
"USGS","02336000",2001-07-01,1730,"A"
"USGS","02336000",2001-07-02,1300,"A"
"USGS","02336000",2001-07-03,1340,"A"
"USGS","02336000",2001-07-04,2930,"A"
"USGS","02336000",2001-07-05,2410,"A"
"USGS","02336000",2001-07-06,1260,"A"
"USGS","02336000",2001-07-07,1190,"A"
"USGS","02336000",2001-07-08,1130,"A"
"USGS","02336000",2001-07-09,1130,"A"
"USGS","02336000",2001-07-10,1170,"A"
"USGS","02336000",2001-07-11,1170,"A"
"USGS","02336000",2001-07-12,1240,"A"
"USGS","02336000",2001-07-13,1230,"A"
"USGS","02336000",2001-07-14,1250,"A"
"USGS","02336000",2001-07-15,1300,"A"
"USGS","02336000",2001-07-16,1310,"A"
"USGS","02336000",2001-07-17,1310,"A"
"USGS","02336000",2001-07-18,1310,"A"
"USGS","02336000",2001-07-19,1310,"A"
"USGS","02336000",2001-07-20,1460,"A"
"USGS","02336000",2001-07-21,1400,"A"
"USGS","02336000",2001-07-22,1360,"A"
"USGS","02336000",2001-07-23,1330,"A"
"USGS","02336000",2001-07-24,1260,"A"
"USGS","02336000",2001-07-25,3920,"A"
"USGS","02336000",2001-07-26,3430,"A"
"USGS","02336000",2001-07-27,1460,"A"
"USGS","02336000",2001-07-28,1330,"A"
"USGS","02336000",2001-07-29,1300,"A"
"USGS","02336000",2001-07-30,1650,"A"
"USGS","02336000",2001-07-31,4410,"A"
"USGS","02336000",2001-08-01,2720,"A"
"USGS","02336000",2001-08-02,1370,"A"
"USGS","02336000",2001-08-03,1360,"A"
"USGS","02336000",2001-08-04,1400,"A"
"USGS","02336000",2001-08-05,1540,"A"
"USGS","02336000",2001-08-06,1440,"A"
"USGS","02336000",2001-08-07,1420,"A"
"USGS","02336000",2001-08-08,1390,"A"
"USGS","02336000",2001-08-09,1460,"A"
"USGS","02336000",2001-08-10,1490,"A"
"USGS","02336000",2001-08-11,1520,"A"
"USGS","02336000",2001-08-12,1640,"A"
"USGS","02336000",2001-08-13,2730,"A"
"USGS","02336000",2001-08-14,2560,"A"
"USGS","02336000",2001-08-15,1750,"A"
"USGS","02336000",2001-08-16,1460,"A"
"USGS","02336000",2001-08-17,1340,"A"
"USGS","02336000",2001-08-18,1320,"A"
"USGS","02336000",2001-08-19,1330,"A"
"USGS","02336000",2001-08-20,1310,"A"
"USGS","02336000",2001-08-21,1250,"A"
"USGS","02336000",2001-08-22,1400,"A"
"USGS","02336000",2001-08-23,1410,"A"
"USGS","02336000",2001-08-24,1390,"A"
"USGS","02336000",2001-08-25,1370,"A"
"USGS","02336000",2001-08-26,1360,"A"
"USGS","02336000",2001-08-27,1730,"A"
"USGS","02336000",2001-08-28,1430,"A"
"USGS","02336000",2001-08-29,1620,"A"
"USGS","02336000",2001-08-30,1390,"A"
"USGS","02336000",2001-08-31,1230,"A"
"USGS","02336000",2001-09-01,1300,"A"
"USGS","02336000",2001-09-02,1260,"A"
"USGS","02336000",2001-09-03,1480,"A"
"USGS","02336000",2001-09-04,1880,"A"
"USGS","02336000",2001-09-05,1340,"A"
"USGS","02336000",2001-09-06,1150,"A"
"USGS","02336000",2001-09-07,1140,"A"
"USGS","02336000",2001-09-08,1130,"A"
"USGS","02336000",2001-09-09,1130,"A"
"USGS","02336000",2001-09-10,1400,"A"
"USGS","02336000",2001-09-11,1180,"A"
"USGS","02336000",2001-09-12,1180,"A"
"USGS","02336000",2001-09-13,1180,"A"
"USGS","02336000",2001-09-14,1170,"A"
"USGS","02336000",2001-09-15,1160,"A"
"USGS","02336000",2001-09-16,1150,"A"
"USGS","02336000",2001-09-17,1150,"A"
"USGS","02336000",2001-09-18,1150,"A"
"USGS","02336000",2001-09-19,1150,"A"
"USGS","02336000",2001-09-20,1190,"A"
"USGS","02336000",2001-09-21,1200,"A"
"USGS","02336000",2001-09-22,1150,"A"
"USGS","02336000",2001-09-23,1200,"A"
"USGS","02336000",2001-09-24,2120,"A"
"USGS","02336000",2001-09-25,1970,"A"
"USGS","02336000",2001-09-26,1180,"A"
"USGS","02336000",2001-09-27,1050,"A"
"USGS","02336000",2001-09-28,969,"A"
"USGS","02336000",2001-09-29,947,"A"
"USGS","02336000",2001-09-30,937,"A"
"USGS","02336000",2001-10-01,930,"A"
"USGS","02336000",2001-10-02,984,"A"
"USGS","02336000",2001-10-03,968,"A"
"USGS","02336000",2001-10-04,939,"A"
"USGS","02336000",2001-10-05,923,"A"
"USGS","02336000",2001-10-06,1200,"A e"
"USGS","02336000",2001-10-07,1030,"A"
"USGS","02336000",2001-10-08,1000,"A"
"USGS","02336000",2001-10-09,1040,"A"
"USGS","02336000",2001-10-10,1040,"A"
"USGS","02336000",2001-10-11,1140,"A"
"USGS","02336000",2001-10-12,1000,"A"
"USGS","02336000",2001-10-13,999,"A"
"USGS","02336000",2001-10-14,1140,"A"
"USGS","02336000",2001-10-15,1010,"A"
"USGS","02336000",2001-10-16,981,"A"
"USGS","02336000",2001-10-17,957,"A"
"USGS","02336000",2001-10-18,961,"A"
"USGS","02336000",2001-10-19,946,"A"
"USGS","02336000",2001-10-20,968,"A"
"USGS","02336000",2001-10-21,971,"A"
"USGS","02336000",2001-10-22,965,"A"
"USGS","02336000",2001-10-23,964,"A"
"USGS","02336000",2001-10-24,921,"A"
"USGS","02336000",2001-10-25,996,"A"
"USGS","02336000",2001-10-26,956,"A"
"USGS","02336000",2001-10-27,938,"A"
"USGS","02336000",2001-10-28,923,"A"
"USGS","02336000",2001-10-29,924,"A"
"USGS","02336000",2001-10-30,923,"A"
"USGS","02336000",2001-10-31,918,"A"
"USGS","02336000",2001-11-01,933,"A"
"USGS","02336000",2001-11-02,942,"A"
"USGS","02336000",2001-11-03,870,"A"
"USGS","02336000",2001-11-04,795,"A"
"USGS","02336000",2001-11-05,800,"A"
"USGS","02336000",2001-11-06,792,"A"
"USGS","02336000",2001-11-07,785,"A"
"USGS","02336000",2001-11-08,861,"A"
"USGS","02336000",2001-11-09,880,"A"
"USGS","02336000",2001-11-10,799,"A"
"USGS","02336000",2001-11-11,789,"A"
"USGS","02336000",2001-11-12,801,"A"
"USGS","02336000",2001-11-13,799,"A"
"USGS","02336000",2001-11-14,804,"A"
"USGS","02336000",2001-11-15,809,"A"
"USGS","02336000",2001-11-16,830,"A"
"USGS","02336000",2001-11-17,833,"A"
"USGS","02336000",2001-11-18,830,"A"
"USGS","02336000",2001-11-19,830,"A"
"USGS","02336000",2001-11-20,820,"A"
"USGS","02336000",2001-11-21,829,"A"
"USGS","02336000",2001-11-22,809,"A"
"USGS","02336000",2001-11-23,870,"A"
"USGS","02336000",2001-11-24,973,"A"
"USGS","02336000",2001-11-25,1160,"A"
"USGS","02336000",2001-11-26,866,"A"
"USGS","02336000",2001-11-27,839,"A"
"USGS","02336000",2001-11-28,1000,"A"
"USGS","02336000",2001-11-29,858,"A"
"USGS","02336000",2001-11-30,973,"A"
"USGS","02336000",2001-12-01,879,"A"
"USGS","02336000",2001-12-02,858,"A"
"USGS","02336000",2001-12-03,842,"A"
"USGS","02336000",2001-12-04,848,"A"
"USGS","02336000",2001-12-05,845,"A"
"USGS","02336000",2001-12-06,860,"A"
"USGS","02336000",2001-12-07,849,"A"
"USGS","02336000",2001-12-08,840,"A"
"USGS","02336000",2001-12-09,834,"A"
"USGS","02336000",2001-12-10,973,"A"
"USGS","02336000",2001-12-11,1350,"A"
"USGS","02336000",2001-12-12,1040,"A"
"USGS","02336000",2001-12-13,975,"A"
"USGS","02336000",2001-12-14,1200,"A e"
"USGS","02336000",2001-12-15,1030,"A"
"USGS","02336000",2001-12-16,863,"A"
"USGS","02336000",2001-12-17,1170,"A"
"USGS","02336000",2001-12-18,1840,"A"
"USGS","02336000",2001-12-19,1140,"A"
"USGS","02336000",2001-12-20,1540,"A e"
"USGS","02336000",2001-12-21,1520,"A e"
"USGS","02336000",2001-12-22,1030,"A e"
"USGS","02336000",2001-12-23,1160,"A e"
"USGS","02336000",2001-12-24,1370,"A"
"USGS","02336000",2001-12-25,1010,"A"
"USGS","02336000",2001-12-26,1040,"A"
"USGS","02336000",2001-12-27,849,"A e"
"USGS","02336000",2001-12-28,844,"A e"
"USGS","02336000",2001-12-29,835,"A e"
"USGS","02336000",2001-12-30,826,"A e"
"USGS","02336000",2001-12-31,832,"A e"
"USGS","02336000",2002-01-01,815,"A e"
"USGS","02336000",2002-01-02,809,"A e"
"USGS","02336000",2002-01-03,822,"A e"
"USGS","02336000",2002-01-04,819,"A e"
"USGS","02336000",2002-01-05,799,"A"
"USGS","02336000",2002-01-06,1100,"A"
"USGS","02336000",2002-01-07,1060,"A"
"USGS","02336000",2002-01-08,855,"A"
"USGS","02336000",2002-01-09,820,"A"
"USGS","02336000",2002-01-10,829,"A"
"USGS","02336000",2002-01-11,845,"A"
"USGS","02336000",2002-01-12,830,"A"
"USGS","02336000",2002-01-13,839,"A"
"USGS","02336000",2002-01-14,851,"A"
"USGS","02336000",2002-01-15,855,"A"
"USGS","02336000",2002-01-16,890,"A"
"USGS","02336000",2002-01-17,871,"A"
"USGS","02336000",2002-01-18,839,"A"
"USGS","02336000",2002-01-19,3510,"A"
"USGS","02336000",2002-01-20,5030,"A"
"USGS","02336000",2002-01-21,2990,"A"
"USGS","02336000",2002-01-22,1910,"A"
"USGS","02336000",2002-01-23,2350,"A"
"USGS","02336000",2002-01-24,2030,"A"
"USGS","02336000",2002-01-25,5470,"A"
"USGS","02336000",2002-01-26,2580,"A"
"USGS","02336000",2002-01-27,1240,"A"
"USGS","02336000",2002-01-28,1110,"A"
"USGS","02336000",2002-01-29,971,"A"
"USGS","02336000",2002-01-30,949,"A"
"USGS","02336000",2002-01-31,944,"A"
"USGS","02336000",2002-02-01,946,"A"
"USGS","02336000",2002-02-02,933,"A"
"USGS","02336000",2002-02-03,933,"A"
"USGS","02336000",2002-02-04,930,"A"
"USGS","02336000",2002-02-05,922,"A"
"USGS","02336000",2002-02-06,1960,"A"
"USGS","02336000",2002-02-07,2430,"A"
"USGS","02336000",2002-02-08,1370,"A"
"USGS","02336000",2002-02-09,1010,"A"
"USGS","02336000",2002-02-10,955,"A"
"USGS","02336000",2002-02-11,1010,"A"
"USGS","02336000",2002-02-12,912,"A"
"USGS","02336000",2002-02-13,917,"A"
"USGS","02336000",2002-02-14,916,"A"
"USGS","02336000",2002-02-15,912,"A"
"USGS","02336000",2002-02-16,977,"A"
"USGS","02336000",2002-02-17,897,"A"
"USGS","02336000",2002-02-18,896,"A"
"USGS","02336000",2002-02-19,915,"A"
"USGS","02336000",2002-02-20,921,"A"
"USGS","02336000",2002-02-21,904,"A"
"USGS","02336000",2002-02-22,901,"A"
"USGS","02336000",2002-02-23,899,"A"
"USGS","02336000",2002-02-24,892,"A"
"USGS","02336000",2002-02-25,898,"A"
"USGS","02336000",2002-02-26,887,"A"
"USGS","02336000",2002-02-27,883,"A"
"USGS","02336000",2002-02-28,872,"A"
"USGS","02336000",2002-03-01,876,"A"
"USGS","02336000",2002-03-02,2400,"A"
"USGS","02336000",2002-03-03,2690,"A"
"USGS","02336000",2002-03-04,1230,"A"
"USGS","02336000",2002-03-05,1110,"A"
"USGS","02336000",2002-03-06,943,"A"
"USGS","02336000",2002-03-07,924,"A"
"USGS","02336000",2002-03-08,914,"A"
"USGS","02336000",2002-03-09,918,"A"
"USGS","02336000",2002-03-10,900,"A"
"USGS","02336000",2002-03-11,889,"A"
"USGS","02336000",2002-03-12,1180,"A"
"USGS","02336000",2002-03-13,1390,"A"
"USGS","02336000",2002-03-14,1160,"A"
"USGS","02336000",2002-03-15,951,"A"
"USGS","02336000",2002-03-16,900,"A"
"USGS","02336000",2002-03-17,869,"A"
"USGS","02336000",2002-03-18,886,"A"
"USGS","02336000",2002-03-19,883,"A"
"USGS","02336000",2002-03-20,900,"A"
"USGS","02336000",2002-03-21,1140,"A"
"USGS","02336000",2002-03-22,1080,"A"
"USGS","02336000",2002-03-23,872,"A"
"USGS","02336000",2002-03-24,860,"A"
"USGS","02336000",2002-03-25,878,"A"
"USGS","02336000",2002-03-26,1270,"A"
"USGS","02336000",2002-03-27,1200,"A"
"USGS","02336000",2002-03-28,889,"A"
"USGS","02336000",2002-03-29,878,"A"
"USGS","02336000",2002-03-30,3370,"A"
"USGS","02336000",2002-03-31,6720,"A"
"USGS","02336000",2002-04-01,3630,"A e"
"USGS","02336000",2002-04-02,2070,"A e"
"USGS","02336000",2002-04-03,1240,"A e"
"USGS","02336000",2002-04-04,798,"A"
"USGS","02336000",2002-04-05,797,"A"
"USGS","02336000",2002-04-06,766,"A"
"USGS","02336000",2002-04-07,748,"A"
"USGS","02336000",2002-04-08,756,"A"
"USGS","02336000",2002-04-09,762,"A"
"USGS","02336000",2002-04-10,762,"A"
"USGS","02336000",2002-04-11,750,"A"
"USGS","02336000",2002-04-12,956,"A"
"USGS","02336000",2002-04-13,1400,"A"
"USGS","02336000",2002-04-14,905,"A"
"USGS","02336000",2002-04-15,769,"A"
"USGS","02336000",2002-04-16,757,"A"
"USGS","02336000",2002-04-17,763,"A"
"USGS","02336000",2002-04-18,743,"A"
"USGS","02336000",2002-04-19,777,"A"
"USGS","02336000",2002-04-20,713,"A"
"USGS","02336000",2002-04-21,769,"A"
"USGS","02336000",2002-04-22,764,"A"
"USGS","02336000",2002-04-23,1020,"A"
"USGS","02336000",2002-04-24,780,"A"
"USGS","02336000",2002-04-25,838,"A"
"USGS","02336000",2002-04-26,811,"A"
"USGS","02336000",2002-04-27,783,"A"
"USGS","02336000",2002-04-28,806,"A"
"USGS","02336000",2002-04-29,864,"A"
"USGS","02336000",2002-04-30,856,"A"
"USGS","02336000",2002-05-01,876,"A"
"USGS","02336000",2002-05-02,1190,"A"
"USGS","02336000",2002-05-03,1210,"A"
"USGS","02336000",2002-05-04,7240,"A"
"USGS","02336000",2002-05-05,3720,"A"
"USGS","02336000",2002-05-06,1610,"A"
"USGS","02336000",2002-05-07,886,"A"
"USGS","02336000",2002-05-08,824,"A"
"USGS","02336000",2002-05-09,916,"A"
"USGS","02336000",2002-05-10,957,"A"
"USGS","02336000",2002-05-11,786,"A"
"USGS","02336000",2002-05-12,739,"A"
"USGS","02336000",2002-05-13,902,"A"
"USGS","02336000",2002-05-14,826,"A"
"USGS","02336000",2002-05-15,865,"A"
"USGS","02336000",2002-05-16,783,"A"
"USGS","02336000",2002-05-17,881,"A"
"USGS","02336000",2002-05-18,1390,"A"
"USGS","02336000",2002-05-19,1060,"A"
"USGS","02336000",2002-05-20,879,"A"
"USGS","02336000",2002-05-21,789,"A"
"USGS","02336000",2002-05-22,835,"A"
"USGS","02336000",2002-05-23,830,"A"
"USGS","02336000",2002-05-24,825,"A"
"USGS","02336000",2002-05-25,794,"A"
"USGS","02336000",2002-05-26,800,"A"
"USGS","02336000",2002-05-27,813,"A"
"USGS","02336000",2002-05-28,807,"A"
"USGS","02336000",2002-05-29,803,"A"
"USGS","02336000",2002-05-30,807,"A"
"USGS","02336000",2002-05-31,817,"A"
"USGS","02336000",2002-06-01,809,"A"
"USGS","02336000",2002-06-02,801,"A"
"USGS","02336000",2002-06-03,796,"A"
"USGS","02336000",2002-06-04,903,"A"
"USGS","02336000",2002-06-05,1180,"A"
"USGS","02336000",2002-06-06,1150,"A"
"USGS","02336000",2002-06-07,1250,"A"
"USGS","02336000",2002-06-08,885,"A"
"USGS","02336000",2002-06-09,850,"A"
"USGS","02336000",2002-06-10,837,"A"
"USGS","02336000",2002-06-11,842,"A"
"USGS","02336000",2002-06-12,850,"A"
"USGS","02336000",2002-06-13,844,"A"
"USGS","02336000",2002-06-14,1100,"A"
"USGS","02336000",2002-06-15,919,"A"
"USGS","02336000",2002-06-16,892,"A"
"USGS","02336000",2002-06-17,893,"A"
"USGS","02336000",2002-06-18,869,"A"
"USGS","02336000",2002-06-19,862,"A"
"USGS","02336000",2002-06-20,852,"A"
"USGS","02336000",2002-06-21,865,"A"
"USGS","02336000",2002-06-22,879,"A"
"USGS","02336000",2002-06-23,933,"A"
"USGS","02336000",2002-06-24,1000,"A"
"USGS","02336000",2002-06-25,1060,"A"
"USGS","02336000",2002-06-26,926,"A"
"USGS","02336000",2002-06-27,967,"A"
"USGS","02336000",2002-06-28,1020,"A"
"USGS","02336000",2002-06-29,916,"A"
"USGS","02336000",2002-06-30,887,"A"
"USGS","02336000",2002-07-01,922,"A"
"USGS","02336000",2002-07-02,1010,"A"
"USGS","02336000",2002-07-03,1800,"A"
"USGS","02336000",2002-07-04,1390,"A"
"USGS","02336000",2002-07-05,947,"A"
"USGS","02336000",2002-07-06,912,"A"
"USGS","02336000",2002-07-07,876,"A"
"USGS","02336000",2002-07-08,899,"A"
"USGS","02336000",2002-07-09,892,"A"
"USGS","02336000",2002-07-10,881,"A"
"USGS","02336000",2002-07-11,937,"A"
"USGS","02336000",2002-07-12,1150,"A"
"USGS","02336000",2002-07-13,1070,"A"
"USGS","02336000",2002-07-14,1180,"A"
"USGS","02336000",2002-07-15,997,"A"
"USGS","02336000",2002-07-16,940,"A"
"USGS","02336000",2002-07-17,934,"A"
"USGS","02336000",2002-07-18,910,"A"
"USGS","02336000",2002-07-19,911,"A"
"USGS","02336000",2002-07-20,893,"A"
"USGS","02336000",2002-07-21,936,"A"
"USGS","02336000",2002-07-22,777,"A"
"USGS","02336000",2002-07-23,1060,"A e"
"USGS","02336000",2002-07-24,1380,"A e"
"USGS","02336000",2002-07-25,1430,"A e"
"USGS","02336000",2002-07-26,922,"A"
"USGS","02336000",2002-07-27,951,"A"
"USGS","02336000",2002-07-28,898,"A"
"USGS","02336000",2002-07-29,885,"A"
"USGS","02336000",2002-07-30,916,"A"
"USGS","02336000",2002-07-31,948,"A"
"USGS","02336000",2002-08-01,902,"A"
"USGS","02336000",2002-08-02,895,"A"
"USGS","02336000",2002-08-03,1100,"A"
"USGS","02336000",2002-08-04,894,"A"
"USGS","02336000",2002-08-05,869,"A"
"USGS","02336000",2002-08-06,878,"A"
"USGS","02336000",2002-08-07,861,"A"
"USGS","02336000",2002-08-08,853,"A"
"USGS","02336000",2002-08-09,849,"A"
"USGS","02336000",2002-08-10,850,"A"
"USGS","02336000",2002-08-11,837,"A"
"USGS","02336000",2002-08-12,831,"A"
"USGS","02336000",2002-08-13,832,"A"
"USGS","02336000",2002-08-14,834,"A"
"USGS","02336000",2002-08-15,831,"A"
"USGS","02336000",2002-08-16,828,"A"
"USGS","02336000",2002-08-17,1090,"A"
"USGS","02336000",2002-08-18,949,"A"
"USGS","02336000",2002-08-19,890,"A"
"USGS","02336000",2002-08-20,1250,"A"
"USGS","02336000",2002-08-21,841,"A"
"USGS","02336000",2002-08-22,962,"A"
"USGS","02336000",2002-08-23,1170,"A"
"USGS","02336000",2002-08-24,1150,"A"
"USGS","02336000",2002-08-25,901,"A"
"USGS","02336000",2002-08-26,874,"A"
"USGS","02336000",2002-08-27,1160,"A"
"USGS","02336000",2002-08-28,1310,"A"
"USGS","02336000",2002-08-29,1170,"A"
"USGS","02336000",2002-08-30,1250,"A"
"USGS","02336000",2002-08-31,1280,"A"
"USGS","02336000",2002-09-01,843,"A"
"USGS","02336000",2002-09-02,919,"A"
"USGS","02336000",2002-09-03,1010,"A"
"USGS","02336000",2002-09-04,1340,"A"
"USGS","02336000",2002-09-05,1600,"A"
"USGS","02336000",2002-09-06,1530,"A"
"USGS","02336000",2002-09-07,1570,"A"
"USGS","02336000",2002-09-08,876,"A"
"USGS","02336000",2002-09-09,870,"A"
"USGS","02336000",2002-09-10,1470,"A"
"USGS","02336000",2002-09-11,1590,"A"
"USGS","02336000",2002-09-12,2090,"A"
"USGS","02336000",2002-09-13,2050,"A"
"USGS","02336000",2002-09-14,2380,"A"
"USGS","02336000",2002-09-15,1400,"A"
"USGS","02336000",2002-09-16,1170,"A"
"USGS","02336000",2002-09-17,1110,"A"
"USGS","02336000",2002-09-18,3650,"A"
"USGS","02336000",2002-09-19,1520,"A"
"USGS","02336000",2002-09-20,1140,"A"
"USGS","02336000",2002-09-21,3520,"A"
"USGS","02336000",2002-09-22,2620,"A"
"USGS","02336000",2002-09-23,1270,"A"
"USGS","02336000",2002-09-24,1130,"A"
"USGS","02336000",2002-09-25,1300,"A"
"USGS","02336000",2002-09-26,1370,"A"
"USGS","02336000",2002-09-27,1570,"A"
"USGS","02336000",2002-09-28,1280,"A"
"USGS","02336000",2002-09-29,1140,"A"
"USGS","02336000",2002-09-30,1090,"A"
"USGS","02336000",2002-10-01,1070,"A"
"USGS","02336000",2002-10-02,1030,"A"
"USGS","02336000",2002-10-03,1030,"A"
"USGS","02336000",2002-10-04,1040,"A"
"USGS","02336000",2002-10-05,1080,"A"
"USGS","02336000",2002-10-06,1090,"A"
"USGS","02336000",2002-10-07,1310,"A"
"USGS","02336000",2002-10-08,1270,"A"
"USGS","02336000",2002-10-09,1150,"A"
"USGS","02336000",2002-10-10,1370,"A"
"USGS","02336000",2002-10-11,1260,"A"
"USGS","02336000",2002-10-12,1130,"A"
"USGS","02336000",2002-10-13,1130,"A"
"USGS","02336000",2002-10-14,1140,"A"
"USGS","02336000",2002-10-15,2760,"A"
"USGS","02336000",2002-10-16,5660,"A"
"USGS","02336000",2002-10-17,2060,"A"
"USGS","02336000",2002-10-18,2000,"A"
"USGS","02336000",2002-10-19,1200,"A e"
"USGS","02336000",2002-10-20,1250,"A e"
"USGS","02336000",2002-10-21,1270,"A e"
"USGS","02336000",2002-10-22,1140,"A e"
"USGS","02336000",2002-10-23,1140,"A e"
"USGS","02336000",2002-10-24,1130,"A"
"USGS","02336000",2002-10-25,1130,"A"
